Name,Price,Colors,Product Link,Images
Slim Fit V-neck T-shirt,$ 9.99,"Black, White, Navy blue",https://www2.hm.com/en_us/productpage.0570003001.html,"https://image.hm.com/assets/hm/3a/81/3a81b5d67f828347918cd4541532b2dedd6d3a64.jpg, https://image.hm.com/assets/hm/08/fb/08fbdd9078c2f407f74a50bb9bbde7d26e6d0534.jpg, https://image.hm.com/assets/hm/d0/a4/d0a4f75c8060357decf49d0770a1a998b131ad50.jpg"
Skinny Fit Single-Breasted Jacket,$ 74.99,"Black, Dark blue, Navy blue, Dark gray, Dark blue",https://www2.hm.com/en_us/productpage.0713995043.html,"https://image.hm.com/assets/hm/39/78/3978cc07b97de4029def49a2898ad9a9c82a07a1.jpg, https://image.hm.com/assets/hm/3d/10/3d106503248abe68a48c5e4401629979bb9c6f77.jpg, https://image.hm.com/assets/hm/52/a2/52a2a4fcef5939d578348722b3e962fd7e72de9c.jpg, https://image.hm.com/assets/hm/c9/fc/c9fc1b7e0a2badee838d29f655d6f02e9648b4fa.jpg, https://image.hm.com/assets/hm/6d/ad/6dad45119c18fe17de296ee2e2d986fc269f4ced.jpg"
Regular Fit Sports Joggers,$ 39.99,"Gray, Black, Dark beige, Light beige",https://www2.hm.com/en_us/productpage.1251666008.html,"https://image.hm.com/assets/hm/13/98/1398c0fedb2f5b546e19b4109d97440e09064a1c.jpg, https://image.hm.com/assets/hm/94/0b/940bd2efb5d3684ed0197827f0c3642ee8ea0eec.jpg, https://image.hm.com/assets/hm/b6/6e/b66ed504606795d8fa0070f146f8f04dbd2b72c0.jpg, https://image.hm.com/assets/hm/7e/e6/7ee6f937dd1bf9f84273553f4f88f6bb943ae747.jpg"
Slim Fit Fine-Knit Turtleneck Sweater,$ 29.99,"Black, White, Navy blue",https://www2.hm.com/en_us/productpage.1232261001.html,"https://image.hm.com/assets/hm/1c/59/1c59534e8a157ecdb016b948c5bf7789fcd32521.jpg, https://image.hm.com/assets/hm/bc/e9/bce98eac899e33d5fd08740a31af6647480fa764.jpg, https://image.hm.com/assets/hm/00/50/005057a3dcb22b6dd7044ded178cba3dd86c7804.jpg"
Slim-Fit Cargo Pants,$ 39.99,"Khaki green, White, Black, Dark gray, Light beige",https://www2.hm.com/en_us/productpage.1253393002.html,"https://image.hm.com/assets/hm/58/fa/58fab7faaf4e3e4fb58270fc33f1fdc8d76b98b9.jpg, https://image.hm.com/assets/hm/aa/92/aa927721828f484515634f58ef1452009b2d585e.jpg, https://image.hm.com/assets/hm/79/2f/792fe16855b51a42a7d0cd22daaf3f864d9f0f60.jpg, https://image.hm.com/assets/hm/aa/d5/aad5ca7d7a93d8fe62e69c53f132fe43c2bbf2d9.jpg, https://image.hm.com/assets/hm/05/c7/05c77945e320c96cbb4144dea4d8a44081dccd71.jpg"
COOLMAX® Loose Fit T-shirt,$ 19.99,"Black, Sage green, White, Light beige, Light blue, Dark gray",https://www2.hm.com/en_us/productpage.0948441004.html,"https://image.hm.com/assets/hm/4b/06/4b06ed90d45aaa4b56cc2ce23e72e10452dfffff.jpg, https://image.hm.com/assets/hm/30/7b/307b7cd2af0e7a11dcdb69dd327b6c5349795e50.jpg, https://image.hm.com/assets/hm/00/d4/00d4ec2138c59e119561d274eb8a31ece751e313.jpg, https://image.hm.com/assets/hm/0b/d9/0bd90b88e2ca96644c6b80a77d7fbed595209215.jpg, https://image.hm.com/assets/hm/6f/f2/6ff2d066bf27838c3671d01b19946c6cc78b4abb.jpg, https://image.hm.com/assets/hm/54/00/54007ffff6940fae39ec597eb7961b39f40f3478.jpg"
Loose Fit T-shirt,$ 17.99,"White/Vincent van Gogh, White/Keith Haring, Black/Twin Peaks, Black/Kodak, White/Red Hot Chili Peppers, White/Discovery Channel",https://www2.hm.com/en_us/productpage.0972640147.html,"https://image.hm.com/assets/hm/6c/f7/6cf7f683cb3ad6e4bba9fc96d5ecc6c9c9914798.jpg, https://image.hm.com/assets/hm/88/18/88182d234a0ea9783932a44a293dc897c77cd82f.jpg, https://image.hm.com/assets/hm/90/e6/90e6e8a72c635c39cdd2f1542c34c756cf8e8bc5.jpg, https://image.hm.com/assets/hm/d6/b7/d6b77bf93ba90b8090355e6fefc4c360bc17e29c.jpg, https://image.hm.com/assets/hm/af/9b/af9b9fbb222896cf7ae96db0e939af42c4e0b243.jpg, https://image.hm.com/assets/hm/81/8c/818cd0bba7795270b30853b6d44564276af4772e.jpg"
Regular Fit Linen-Blend Shorts,$ 29.99,"Navy blue, Black, Cream, Dark beige, White",https://www2.hm.com/en_us/productpage.1256418005.html,"https://image.hm.com/assets/hm/b6/4b/b64b4da6beef14b8a482b78189f1ad2a65226f83.jpg, https://image.hm.com/assets/hm/93/70/9370069dcd241ae49a40ad5a4582d9d57ba91682.jpg, https://image.hm.com/assets/hm/20/80/2080997517d712f5b9a520dd612b5bbb0d0e7ece.jpg, https://image.hm.com/assets/hm/1a/1a/1a1a4106f2740c6f4959a0d0dbe1d5897193d6d3.jpg, https://image.hm.com/assets/hm/fc/d8/fcd8adf1dafe85e62ec284a84895ae522e020802.jpg"
Oversized Fit Printed Mesh T-Shirt,$ 24.99,Black/22,https://www2.hm.com/en_us/productpage.1262374002.html,https://image.hm.com/assets/hm/d7/d7/d7d7aab41380d022bc89dd5978c4a8215095bbd4.jpg
Loose Fit Sweatshirt,$ 14.99,"Sage green, Dark blue, Taupe, Black, Brown, Light beige, Light gray melange, Pink, Yellow, Dark green, Cream, Brown, Beige, Light gray melange, Light gray",https://www2.hm.com/en_us/productpage.0970818110.html,"https://image.hm.com/assets/hm/aa/0a/aa0a14a94f9ce1e2ecfa870b4b4b6fa8bea27697.jpg, https://image.hm.com/assets/hm/2e/60/2e60aafbf20377fb3c9386993dae6d1d694eacaf.jpg, https://image.hm.com/assets/hm/96/83/968379bd3498d9d14141dbd04a23f8d0bfd4890c.jpg, https://image.hm.com/assets/hm/78/92/7892f6d0a9e9281545de3c119930b4e0e95691a3.jpg, https://image.hm.com/assets/hm/90/dc/90dc68d84cac29aa37453c693d7bba8b9c64080b.jpg, https://image.hm.com/assets/hm/22/6c/226c8564dbe8a170df267ff540cd07b906382a54.jpg, https://image.hm.com/assets/hm/7b/aa/7baa82d6118ac5a6a642e2bcfb8604bdcb971b9c.jpg, https://image.hm.com/assets/hm/28/87/288752b9d61b48ff26843f5136bf032f5f26f8c5.jpg, https://image.hm.com/assets/hm/a0/a7/a0a714061a076edc6afb584757af5d352b06ab45.jpg, https://image.hm.com/assets/hm/30/3b/303b85d60eb5e0836e0f2756ff207fc0b59c0c41.jpg, https://image.hm.com/assets/hm/f5/20/f520637e5e7c920f11a9d3a85d8b7c7908ad5276.jpg, https://image.hm.com/assets/hm/52/bc/52bcadebd6bebe1d2c2228655f3f061be195d457.jpg, https://image.hm.com/assets/hm/5e/60/5e60d1487ea93f4de731571e49c083c245a9873b.jpg, https://image.hm.com/assets/hm/84/b0/84b01ab0b5609c16bf02b48c43589c683aa59595.jpg, https://image.hm.com/assets/hm/e4/5c/e45cf502c83b0a79af07da2c1298076bf2fbeb86.jpg"
Regular-Fit Linen Shorts,$ 39.99,"Light beige, Dark beige, Black",https://www2.hm.com/en_us/productpage.1256419001.html,"https://image.hm.com/assets/hm/77/e3/77e3bfe39fce74d0e2fcd264c5045ab6862ccfb3.jpg, https://image.hm.com/assets/hm/8c/11/8c117048a7d88afd0641b90823519d7ce6b1408c.jpg, https://image.hm.com/assets/hm/f6/51/f651b2b7cc778e9b8bc90dce6a198841aa3a0d89.jpg"
Regular Fit Chino Shorts,$ 29.99,"Light beige, Black, Navy blue",https://www2.hm.com/en_us/productpage.1260544002.html,"https://image.hm.com/assets/hm/f2/db/f2db4a08902c63d1587106370259ec4f164f46bd.jpg, https://image.hm.com/assets/hm/e6/fc/e6fca7c7917201f7d431655de469c8981710bb9c.jpg, https://image.hm.com/assets/hm/cf/65/cf656283d98ba9feb47249f8742c6156745460f2.jpg"
Collins Super Baggy Jeans,$ 44.99,"Denim blue, Black, Denim gray, Dark denim blue",https://www2.hm.com/en_us/productpage.1252606002.html,"https://image.hm.com/assets/hm/8b/1b/8b1bf9a55bfabe577bf191183b3a179780286106.jpg, https://image.hm.com/assets/hm/08/f1/08f117a9f4b902f7c25f33b69056aae1ed87c93e.jpg, https://image.hm.com/assets/hm/f8/d8/f8d811a7a0fddc6c749bb2826e01599147280f67.jpg, https://image.hm.com/assets/hm/00/86/0086d3b6cbc49aa8e309bfc118c003984dd0513c.jpg"
Collins Super Baggy Jeans,$ 44.99,"Denim blue, Black, Denim gray, Dark denim blue",https://www2.hm.com/en_us/productpage.1252606002.html,"https://image.hm.com/assets/hm/8b/1b/8b1bf9a55bfabe577bf191183b3a179780286106.jpg, https://image.hm.com/assets/hm/08/f1/08f117a9f4b902f7c25f33b69056aae1ed87c93e.jpg, https://image.hm.com/assets/hm/f8/d8/f8d811a7a0fddc6c749bb2826e01599147280f67.jpg, https://image.hm.com/assets/hm/00/86/0086d3b6cbc49aa8e309bfc118c003984dd0513c.jpg"
Regular Fit Sweatshorts,$ 29.99,"Dark beige, Beige, Cream, Black",https://www2.hm.com/en_us/productpage.1232195007.html,"https://image.hm.com/assets/hm/a4/de/a4de3e23bbff8294ac11887f01bdea22f8e5f1a8.jpg, https://image.hm.com/assets/hm/da/38/da3887b2db02a7a6be47ca17a27b903d8686a777.jpg, https://image.hm.com/assets/hm/76/a6/76a60c1900f8d42944bea5104424ef28367798b0.jpg, https://image.hm.com/assets/hm/e5/f8/e5f89f91cf11cb6972a7d121c42c444d6f306747.jpg"
Oversized Fit Printed T-shirt,$ 24.99,"Black/Keeping Promises, White/Tommy's Diner",https://www2.hm.com/en_us/productpage.1269057005.html,"https://image.hm.com/assets/hm/7f/e3/7fe397082bc87a10529a90adb677ed742c4ecd81.jpg, https://image.hm.com/assets/hm/ad/12/ad12870efc70c803151bbeaaba36706d9eced400.jpg"
Slim Fit Easy-iron Shirt,$ 19.99,"Navy blue, White, Black, Light blue, Light blue, Light blue/striped, Dark beige",https://www2.hm.com/en_us/productpage.1242812004.html,"https://image.hm.com/assets/hm/83/d5/83d5612b7c0fd49f638a00ddd05bfb6672299ca6.jpg, https://image.hm.com/assets/hm/1a/e7/1ae781d7afbcb047a990cbe64771b96c07cb9823.jpg, https://image.hm.com/assets/hm/a9/4c/a94cb6af4e37b45a9e618c70bba6c017773d9e01.jpg, https://image.hm.com/assets/hm/39/43/39436d0f6e0d97e91dc9f29b2572bc5db3d74277.jpg, https://image.hm.com/assets/hm/17/f8/17f845fc9fca8a4a8e3de88fdcf9a4ba5905c714.jpg, https://image.hm.com/assets/hm/95/42/9542d65acfcb4b7145fd2115f43839272b10965c.jpg, https://image.hm.com/assets/hm/4b/d8/4bd8c80dd644e791b8c9329bd51f8fda1d6e34a6.jpg"
COOLMAX® Regular Fit T-shirt,$ 14.99,"Black, Dark gray, White, Dark taupe, Light beige, Beige",https://www2.hm.com/en_us/productpage.0967153002.html,"https://image.hm.com/assets/hm/a1/19/a119356e3f82826f2e24f810c04b40f467c8be60.jpg, https://image.hm.com/assets/hm/3b/45/3b45f81a2b9c04e6829c116db1a56882beafdc4e.jpg, https://image.hm.com/assets/hm/99/4b/994b4715f355becf0debdb453cc2ac3f80f6fa56.jpg, https://image.hm.com/assets/hm/d4/54/d454f621ddc019c3b4e195165880418ac7bbc6cf.jpg, https://image.hm.com/assets/hm/4b/de/4bde8602415cceef4f2d5efd245f5f9e00f62669.jpg, https://image.hm.com/assets/hm/0e/b4/0eb42f0c104fdf6e08566b2864ea7a13d5c2f914.jpg"
5-pack Regular Fit T-shirts,$ 39.99,"Light blue/gray/brown, White/beige/gray, Black, White, Cream/light gray/forest green, Pink/Light blue/Brown",https://www2.hm.com/en_us/productpage.1216851011.html,"https://image.hm.com/assets/hm/23/0d/230d25c3d0a7e81992b1c1ec551a17cb32ef5326.jpg, https://image.hm.com/assets/hm/e8/3c/e83ca7d7837fbf96bddacb337cb99e162680e5bd.jpg, https://image.hm.com/assets/hm/c3/47/c347b61f215b45029c6ae267c1a65ab9dc950c39.jpg, https://image.hm.com/assets/hm/6e/9c/6e9c0efc0a5d67f4149bde8b813d63594366c1fd.jpg, https://image.hm.com/assets/hm/c3/f0/c3f0c9c8aa53c21830d104561a2dee53f1dff490.jpg, https://image.hm.com/assets/hm/50/60/50606a3f49178bc02b46a6973c91d3828a84b604.jpg"
Regular Fit Twill Jacket,$ 44.99,"Black, Dark beige, Dark gray melange",https://www2.hm.com/en_us/productpage.1262222002.html,"https://image.hm.com/assets/hm/0b/63/0b63214ac9127f809f5c49e0801fd02dba927c1d.jpg, https://image.hm.com/assets/hm/6a/65/6a65e0e7a2f3c99d286aac8036f9f2f7187e3468.jpg, https://image.hm.com/assets/hm/2d/25/2d25e60472ccf81f73ff17c666474747a840bb05.jpg"
Loose Fit T-shirt,$ 9.99,"Light beige, White, Black, Light beige, Dark beige, Yellow, Light sage green, Dark gray, Pink, Dark gray, Navy blue",https://www2.hm.com/en_us/productpage.0608945124.html,"https://image.hm.com/assets/hm/f1/d1/f1d151cac61f7fa6091c8fe154e3651dd6e0ed2e.jpg, https://image.hm.com/assets/hm/b7/63/b76302e530533270db3a7fc85209a205ed4bd53d.jpg, https://image.hm.com/assets/hm/7b/17/7b17428dc1da8df6b8b054f8729b58bd8d06e60a.jpg, https://image.hm.com/assets/hm/41/1e/411efdccd947c448ce84be76c962d9749e0c5330.jpg, https://image.hm.com/assets/hm/af/e9/afe91c1d5bd8f132acdf6e436542e0fb057fd4d6.jpg, https://image.hm.com/assets/hm/27/c9/27c92c66701f0a070e78263115973f177e7e5e7c.jpg, https://image.hm.com/assets/hm/36/22/3622bd8e77bcb8f1c9e09e03a5665a6b3cb0f548.jpg, https://image.hm.com/assets/hm/8d/73/8d7351b2f6c0665367834b0c2745db4975016bbc.jpg, https://image.hm.com/assets/hm/91/ec/91ec97eaaf6b93ded97b7dd9df01b77f84296b95.jpg, https://image.hm.com/assets/hm/ee/da/eedaed30f0c07a4eb524f141b4ddc99b37939e50.jpg, https://image.hm.com/assets/hm/f9/ec/f9ecdc75656ced87ab6932849e7a3bf68d590772.jpg"
Loose Fit Washed Hoodie,$ 39.99,"Dark brown, Black, Light beige",https://www2.hm.com/en_us/productpage.1241059002.html,"https://image.hm.com/assets/hm/56/e3/56e3c5220795feaa1d45227e557ecebad6783b2f.jpg, https://image.hm.com/assets/hm/5f/27/5f27083867086f4bdaa18522900def68a8ae3243.jpg, https://image.hm.com/assets/hm/5b/f8/5bf805a3b93da47e1290073134333221aad0c317.jpg"
Slim-Fit Linen Suit Pants,$ 49.99,"Dark beige, Light beige, Navy blue",https://www2.hm.com/en_us/productpage.1258907004.html,"https://image.hm.com/assets/hm/7b/a0/7ba091b4f70a74f46c24aa750514a3a23db17ac2.jpg, https://image.hm.com/assets/hm/ce/da/ceda9e2b9788309f95de3ab7fa5010eb58c564f2.jpg, https://image.hm.com/assets/hm/87/81/87815aa378380f4a88ae15479f8899b109d6769c.jpg"
Loose Fit T-shirt,$ 17.99,"Black/Kodak, White/Keith Haring, Black/Twin Peaks, White/Vincent van Gogh, White/Red Hot Chili Peppers, White/Discovery Channel",https://www2.hm.com/en_us/productpage.0972640113.html,"https://image.hm.com/assets/hm/d6/b7/d6b77bf93ba90b8090355e6fefc4c360bc17e29c.jpg, https://image.hm.com/assets/hm/88/18/88182d234a0ea9783932a44a293dc897c77cd82f.jpg, https://image.hm.com/assets/hm/90/e6/90e6e8a72c635c39cdd2f1542c34c756cf8e8bc5.jpg, https://image.hm.com/assets/hm/6c/f7/6cf7f683cb3ad6e4bba9fc96d5ecc6c9c9914798.jpg, https://image.hm.com/assets/hm/af/9b/af9b9fbb222896cf7ae96db0e939af42c4e0b243.jpg, https://image.hm.com/assets/hm/81/8c/818cd0bba7795270b30853b6d44564276af4772e.jpg"
Regular Fit Suit Pants,$ 34.99,"Black, Gray melange, Dark gray, Beige melange",https://www2.hm.com/en_us/productpage.1259368001.html,"https://image.hm.com/assets/hm/35/37/35372f61a81440c1764a9689e6e8fb134bfea0df.jpg, https://image.hm.com/assets/hm/78/57/7857c3c44a82cf10e663a3f95e864542c5badea8.jpg, https://image.hm.com/assets/hm/ec/06/ec06526de1fdeaf8bf7b9cde99085ac17963697b.jpg, https://image.hm.com/assets/hm/c8/c2/c8c207a83e2c5e32482f99a8bf7491a9245a0ed1.jpg"
Loose Fit Washed-Look T-Shirt,$ 17.99,"Brown, Black, Light beige",https://www2.hm.com/en_us/productpage.1252154003.html,"https://image.hm.com/assets/hm/54/a9/54a9f2e82394392dc6939306c1d9d60149bdc3f6.jpg, https://image.hm.com/assets/hm/4c/16/4c166cdf3b0effdca24bcf49c97f635305e2a98e.jpg, https://image.hm.com/assets/hm/40/29/402914984d460bdb13099a718cdbb6119de22ebe.jpg"
Oversized Fit T-Shirt,$ 29.99,"Vintage black, Pink, Gray melange, White, Red, Black, Cream",https://www2.hm.com/en_us/productpage.1272340004.html,"https://image.hm.com/assets/hm/5a/6e/5a6e36b5d132254596fe81a46a96cb7b29cb4189.jpg, https://image.hm.com/assets/hm/b1/0c/b10c00c4f99e3b4a090ae3db9c0397f7e61ab9d6.jpg, https://image.hm.com/assets/hm/f9/1c/f91caaddaa3883aaf001b208ca3da86f682bea1a.jpg, https://image.hm.com/assets/hm/90/ec/90ecfcb84ea7068dd36a9005e5703748ab3681cf.jpg, https://image.hm.com/assets/hm/5c/66/5c6635e3b286d21894a4c720f3b576757908b25e.jpg, https://image.hm.com/assets/hm/4d/36/4d36cb612c0778f33c8e87cdfc1bbfdc91ba53c1.jpg, https://image.hm.com/assets/hm/df/81/df8129a8de4e68f05cb2c7de0b5a0da3be9d340c.jpg"
5-pack Cotton Boxer Shorts,$ 24.99,"Black, Navy blue, Gray melange",https://www2.hm.com/en_us/productpage.1206560007.html,"https://image.hm.com/assets/hm/cd/f4/cdf4f80c046f05671a82ca328fb3a88796cc08d9.jpg, https://image.hm.com/assets/hm/8f/33/8f337cb1120085bbdaba0a0cd6913d9689eb8579.jpg, https://image.hm.com/assets/hm/28/cc/28ccf35d323eee8e1eb54397032d35a80a245e48.jpg"
Oversized Fit T-Shirt,$ 29.99,"Pink, Vintage black, Gray melange, White, Red, Black, Cream",https://www2.hm.com/en_us/productpage.1272340012.html,"https://image.hm.com/assets/hm/b1/0c/b10c00c4f99e3b4a090ae3db9c0397f7e61ab9d6.jpg, https://image.hm.com/assets/hm/5a/6e/5a6e36b5d132254596fe81a46a96cb7b29cb4189.jpg, https://image.hm.com/assets/hm/f9/1c/f91caaddaa3883aaf001b208ca3da86f682bea1a.jpg, https://image.hm.com/assets/hm/90/ec/90ecfcb84ea7068dd36a9005e5703748ab3681cf.jpg, https://image.hm.com/assets/hm/5c/66/5c6635e3b286d21894a4c720f3b576757908b25e.jpg, https://image.hm.com/assets/hm/4d/36/4d36cb612c0778f33c8e87cdfc1bbfdc91ba53c1.jpg, https://image.hm.com/assets/hm/df/81/df8129a8de4e68f05cb2c7de0b5a0da3be9d340c.jpg"
Slim-Fit Dressy Joggers,$ 34.99,"Beige, Gray melange, Black, Dark gray",https://www2.hm.com/en_us/productpage.1253400002.html,"https://image.hm.com/assets/hm/45/7f/457f2b7a3fe51fa715d4b089686397e43c573a8f.jpg, https://image.hm.com/assets/hm/41/d6/41d64e18005ebf69812eb85e75bbb6e857bb2aa0.jpg, https://image.hm.com/assets/hm/ca/28/ca2812010c0787e52df68dae2ef2f1fccdf24f8e.jpg, https://image.hm.com/assets/hm/45/47/45476b3450e645ba11dc11d6e7ebf48581a97f89.jpg"
Super Baggy Jeans,$ 44.99,"Blue-gray, Black, Denim beige",https://www2.hm.com/en_us/productpage.1260177003.html,"https://image.hm.com/assets/hm/af/c0/afc09a26db981981dc0fc3d948be159b94179b83.jpg, https://image.hm.com/assets/hm/58/4e/584ee89ca533bbd50b0af80ad9856b5bdec4239b.jpg, https://image.hm.com/assets/hm/f7/cd/f7cdf31cedea275661507d839052ddbc9e0a17e3.jpg"
Slim-Fit Suit Pants,$ 39.99,"Navy blue, Black, Navy blue, Beige, Dark gray",https://www2.hm.com/en_us/productpage.1252892004.html,"https://image.hm.com/assets/hm/da/88/da8899712c9c855fe0192802e243ee52f860bd80.jpg, https://image.hm.com/assets/hm/56/2d/562dc8ea050d38bfa73c91bc2334ad084893b36d.jpg, https://image.hm.com/assets/hm/d4/52/d45266b3b946d5b7bb31b1e54769f667cd6e61e8.jpg, https://image.hm.com/assets/hm/06/8e/068e8a0d8549174ac4f31c9a6a1199fb56f69047.jpg, https://image.hm.com/assets/hm/27/c8/27c83e0d0193d5deade63ccd718683f6f62b7fc1.jpg"
COOLMAX® Regular Fit T-shirt,$ 14.99,"Dark gray, Black, White, Dark taupe, Light beige, Beige",https://www2.hm.com/en_us/productpage.0967153032.html,"https://image.hm.com/assets/hm/3b/45/3b45f81a2b9c04e6829c116db1a56882beafdc4e.jpg, https://image.hm.com/assets/hm/a1/19/a119356e3f82826f2e24f810c04b40f467c8be60.jpg, https://image.hm.com/assets/hm/99/4b/994b4715f355becf0debdb453cc2ac3f80f6fa56.jpg, https://image.hm.com/assets/hm/d4/54/d454f621ddc019c3b4e195165880418ac7bbc6cf.jpg, https://image.hm.com/assets/hm/4b/de/4bde8602415cceef4f2d5efd245f5f9e00f62669.jpg, https://image.hm.com/assets/hm/0e/b4/0eb42f0c104fdf6e08566b2864ea7a13d5c2f914.jpg"
Fairfax Baggy Jeans,$ 44.99,"Pale denim blue, Pale denim blue, Dark denim gray, Denim gray, Black, Denim blue, Dark denim gray, Dark denim blue, Dark gray, Denim blue, Dark denim blue",https://www2.hm.com/en_us/productpage.1235448012.html,"https://image.hm.com/assets/hm/51/de/51de65356b6f0492e1ccee9b0400764fdbd5b364.jpg, https://image.hm.com/assets/hm/22/03/2203bb3c23a39f3dd6978e64c84fe4cb5fbc796c.jpg, https://image.hm.com/assets/hm/2d/23/2d23ae3965859942acef7b365d033f15c8cb20c6.jpg, https://image.hm.com/assets/hm/25/46/2546106f34bbe19d9a94e7d30fc38faec1bee98e.jpg, https://image.hm.com/assets/hm/dc/98/dc987f075569a9e8afb546dd6288344c6cc7a614.jpg, https://image.hm.com/assets/hm/3d/dd/3ddd1d7ee3dece637a88557a759b3502868b6ccd.jpg, https://image.hm.com/assets/hm/fa/ef/faefbc14e35813780fa95c2316ba827b4ae0e502.jpg, https://image.hm.com/assets/hm/66/db/66dbe29b5f0ea3a618d1f81faacc32979fb6dfba.jpg, https://image.hm.com/assets/hm/bc/fd/bcfd3f19e72773a735a3261355f490f6e2554238.jpg, https://image.hm.com/assets/hm/f2/1a/f21a4692ca5326c49219ae8278f6aee2202c4db1.jpg, https://image.hm.com/assets/hm/99/db/99db3743db58ed5b9c5251b2cac3b3a3d8e85c18.jpg"
Oversized Fit Cotton T-shirt,$ 17.99,"Dark green, Dark beige, White, Black, Light gray melange, White, Light pink",https://www2.hm.com/en_us/productpage.1035207042.html,"https://image.hm.com/assets/hm/ed/8f/ed8f5ed879de61dc2df80b4ddb22d7b5368674c3.jpg, https://image.hm.com/assets/hm/e4/2c/e42cf363bd794ee8c09dd22bd21efa6048e898d5.jpg, https://image.hm.com/assets/hm/ef/ef/efef3218655c22130a3d689b7b968e505dc617ec.jpg, https://image.hm.com/assets/hm/c8/23/c823f897ff0b5eaca9fd1c4488ba01089fc679c4.jpg, https://image.hm.com/assets/hm/27/19/27196f141a9d5e989ff48f7c376474ceb89c9c9a.jpg, https://image.hm.com/assets/hm/ce/d9/ced919eea464b7e94c00c409612b68455f37b047.jpg, https://image.hm.com/assets/hm/ec/d9/ecd992cc1f22c4f2eb454043bf6cff2db0035a11.jpg"
Regular-Fit Pointelle-Knit Polo Shirt,$ 39.99,"Cream/striped, Dark beige/striped, Light blue/striped",https://www2.hm.com/en_us/productpage.1264932001.html,"https://image.hm.com/assets/hm/e5/4f/e54f2eb39da586595576fb355fac3b04b73f350d.jpg, https://image.hm.com/assets/hm/07/42/074269898c28ac8e1fdea16bb93fa3bfeaca506a.jpg, https://image.hm.com/assets/hm/99/03/99039b4a63c9fadba803ed780d6fea9ef91b6a08.jpg"
Regular Fit Crochet-Look Shirt,$ 34.99,Black,https://www2.hm.com/en_us/productpage.1265118002.html,https://image.hm.com/assets/hm/18/04/1804d8af61de4f1cf2479fb81f35cd6179f94661.jpg
COOLMAX® Regular Fit T-shirt,$ 14.99,"White, Black, Dark gray, Dark taupe, Light beige, Beige",https://www2.hm.com/en_us/productpage.0967153001.html,"https://image.hm.com/assets/hm/99/4b/994b4715f355becf0debdb453cc2ac3f80f6fa56.jpg, https://image.hm.com/assets/hm/a1/19/a119356e3f82826f2e24f810c04b40f467c8be60.jpg, https://image.hm.com/assets/hm/3b/45/3b45f81a2b9c04e6829c116db1a56882beafdc4e.jpg, https://image.hm.com/assets/hm/d4/54/d454f621ddc019c3b4e195165880418ac7bbc6cf.jpg, https://image.hm.com/assets/hm/4b/de/4bde8602415cceef4f2d5efd245f5f9e00f62669.jpg, https://image.hm.com/assets/hm/0e/b4/0eb42f0c104fdf6e08566b2864ea7a13d5c2f914.jpg"
Regular Fit Denim Jacket,$ 44.99,"Denim blue, Beige, White",https://www2.hm.com/en_us/productpage.1262246003.html,"https://image.hm.com/assets/hm/09/27/09277e176c0f1d22576c5aeac8e1bb526565e0b2.jpg, https://image.hm.com/assets/hm/49/0a/490a28c9ae4feebb1941236852f24293ae736f3d.jpg, https://image.hm.com/assets/hm/76/96/7696da1782c11e6d056d7e9f754f06afab70539e.jpg"
